participant,stitch_type,sequence_id,duration,yaw_range,pitch_range,roll_range,max_yaw_speed,max_pitch_speed,max_roll_speed,avg_yaw_speed,avg_pitch_speed,avg_roll_speed,yaw_direction_changes,pitch_direction_changes,roll_direction_changes,yaw_complexity,pitch_complexity,roll_complexity
P4_,ch,0,588.2352941176471,482.12,130.25,41.93,54.17000000000001,23.87,9.335,17.006928571428578,5.237357142857144,3.120142857142858,5,3,4,0,0,2
P4_,ch,1,537.8151260504202,368.03999999999996,97.17,28.63,40.31,12.330000000000002,7.51,13.39734375,4.7799218749999985,2.3336718750000003,3,3,1,3,1,2
P4_,ch,2,663.8655462184875,334.78,101.67999999999999,49.62,41.84,17.975,6.924999999999999,13.905443037974688,4.145569620253165,2.7093037974683556,4,4,8,0,1,2
P4_,ch,3,697.4789915966387,447.08,122.68,56.21,53.03999999999999,17.21,8.85,13.850602409638556,4.3108433734939755,2.8383734939759044,5,4,6,4,2,3
P4_,ch,4,462.18487394957987,297.85,115.6,54.199999999999996,30.485000000000014,13.275,13.459999999999999,12.132363636363632,4.398999999999999,3.9804545454545455,1,7,9,2,0,0
P4_,ch,5,1050.420168067227,705.9300000000001,223.82,104.37,88.58999999999999,23.985,22.155,23.64948,6.07784,3.9167600000000027,5,8,4,6,4,5
P4_,ch,6,605.0420168067227,383.29999999999995,104.31000000000002,30.64,42.815,16.169999999999998,9.4,12.731458333333327,3.8206944444444457,2.938333333333335,3,5,3,1,3,1
P4_,ch,7,571.4285714285714,509.09000000000003,148.49,57.620000000000005,48.74000000000001,20.845000000000002,7.51,16.453235294117647,5.474485294117647,2.579632352941176,4,9,7,3,2,0
P4_,ch,8,621.8487394957983,341.66999999999996,141.06,58.83,47.23999999999999,11.810000000000002,6.715,10.751959459459457,4.556283783783785,2.6489189189189197,4,3,7,2,1,0
P4_,ch,9,428.5714285714286,290.9,107.91,65.85,28.134999999999998,18.345,11.38,11.275098039215687,5.477156862745097,4.204901960784314,2,3,9,0,2,0
P4_,ch,10,613.4453781512606,453.98,161.26,60.06,36.13,21.455000000000005,11.26,15.161369863013698,5.239109589041095,2.6750684931506865,4,5,5,2,1,2
P4_,ch,11,680.6722689075631,487.73,182.32,41.81,42.205,32.775,9.735000000000001,16.907901234567895,6.035308641975312,3.1529012345679015,5,3,2,3,2,4
P4_,ch,12,529.4117647058823,305.73,109.37,71.35,55.695,13.975000000000001,12.27,13.73166666666667,4.898253968253969,3.4863492063492068,1,1,6,2,3,3
P4_,ch,13,453.78151260504205,328.25,87.83,33.69,50.75,12.055,9.735,14.45527777777778,3.589722222222223,3.0824074074074073,3,5,5,2,1,3
P4_,ch,14,386.5546218487395,386.96000000000004,111.87,37.650000000000006,60.30500000000001,20.32,9.64,17.17423913043479,5.913369565217391,3.348369565217392,2,2,3,3,2,2
P4_,ch,15,546.2184873949581,426.21000000000004,102.05,34.24,61.705000000000005,13.459999999999999,10.405000000000001,16.307538461538456,3.669461538461537,3.132615384615386,3,3,10,3,4,1
P4_,ch,16,605.0420168067227,370.05000000000007,95.22,35.519999999999996,40.955,8.879999999999999,7.139999999999999,12.695902777777782,3.7053472222222217,2.419583333333334,4,4,3,2,3,2
P4_,ch,17,453.78151260504205,337.03,118.28,41.39,38.64,12.300000000000004,9.529999999999994,12.745555555555557,4.426018518518519,1.8254629629629628,2,3,6,1,1,1
P4_,ch,18,394.9579831932773,279.36,90.94999999999999,19.6,22.185,7.875,5.34,9.89127659574468,3.4627659574468077,1.7341489361702127,1,1,7,1,0,0
P4_,ch,19,319.327731092437,238.59,64.34,46.44,37.019999999999996,16.265,13.120000000000001,14.437236842105264,4.487236842105264,3.6411842105263155,2,1,7,1,2,1
P4_,sc,20,4075.6302521008406,1064.76,480.83,388.06,110.68500000000002,72.11,57.58500000000001,15.553742268041244,7.037371134020622,5.257979381443292,29,21,51,19,17,12
P4_,sc,21,4142.857142857143,982.3599999999999,492.61,205.57,241.55000000000004,105.83499999999998,36.68,16.8100709939148,6.8235294117647065,4.771795131845837,41,32,18,7,9,13
P4_,sc,22,3084.0336134453783,814.0899999999999,420.89,230.84,111.01999999999998,57.955000000000005,35.065,18.398583106267033,8.532561307901906,4.8760081743869215,30,23,23,9,11,8
P4_,sc,23,4974.789915966387,887.51,478.4599999999999,325.38,128.72000000000003,54.415000000000006,61.95,14.12008445945946,7.431596283783786,5.534966216216208,16,17,4,22,16,16
P4_,sc,24,3016.8067226890757,773.5,451.34999999999997,264.59000000000003,103.21000000000001,77.85,36.955,16.104233983286925,8.535612813370475,6.2427158774373215,25,7,30,6,9,7
P4_,sc,25,3579.831932773109,690.1800000000001,353.21000000000004,131.17,89.51,54.809999999999995,25.754999999999995,14.637957746478888,6.159565727699531,4.379225352112681,21,16,20,11,12,11
P4_,sc,26,2957.983193277311,592.0999999999999,474.98,178.39999999999998,77.96999999999997,62.32000000000001,51.57000000000001,13.400397727272734,9.444801136363642,5.588977272727273,10,3,31,10,11,7
P4_,sc,27,2798.3193277310925,707.21,417.3,137.82,113.19000000000003,55.69499999999999,32.56499999999999,15.778243243243248,9.245570570570571,5.052162162162162,14,14,33,10,9,9
P4_,sc,28,3050.420168067227,870.23,491.15,274.96,126.435,67.81,69.91499999999999,17.532658402203857,9.633636363636374,7.7482782369145955,26,35,43,7,6,10
P4_,sc,29,2873.949579831933,756.0999999999999,417.90999999999997,229.67,149.41500000000002,86.73,56.00000000000001,20.050467836257305,9.32479532163743,6.176271929824559,12,21,25,7,15,9
P4_,sc,30,2361.344537815126,704.8399999999999,427.61,199.35,105.35,96.315,36.714999999999996,16.44336298932384,10.272597864768679,5.090462633451957,16,9,26,9,6,5
P4_,sc,31,4184.873949579832,689.21,375.8,227.29000000000002,83.22,35.735,57.89,12.654949799196798,6.710200803212856,5.079789156626509,22,33,65,12,14,7
P4_,sc,32,4546.218487394958,800.3500000000001,424.62,224.06,115.145,56.675,28.83999999999999,17.523188539741223,6.435452865064694,4.937920517560067,12,6,45,17,19,15
P4_,sc,33,3352.9411764705883,652.5899999999999,339.41999999999996,216.42999999999998,76.48,45.32,57.495,15.466478696741857,8.963120300751878,6.480726817042604,18,14,35,14,12,11
P4_,sc,34,2731.09243697479,890.32,501.34,187.07,112.48500000000001,62.47000000000001,30.61,20.40335384615386,10.583676923076926,5.627784615384616,5,5,5,9,7,10
P4_,sc,35,3235.294117647059,1030.7,547.67,197.94,224.45499999999998,96.465,31.65,20.81977922077924,9.31433766233766,4.654376623376621,6,6,5,11,12,8
P4_,sc,36,4403.361344537815,1043.46,455.02,234.43,167.27000000000004,67.56500000000001,36.195,16.564799618320617,8.106135496183205,4.688654580152673,11,5,14,13,20,14
P4_,sc,37,1873.9495798319329,946.1100000000001,480.15999999999997,419.68,92.255,66.955,61.52,16.269955156950672,9.389798206278027,6.4807623318385685,4,4,31,6,4,7
P4_,sc,38,2798.3193277310925,803.96,394.59999999999997,290.59,166.38,54.35000000000001,40.865,20.461426426426424,8.984084084084088,6.772297297297306,6,6,14,10,11,14
P4_,sc,39,2773.109243697479,766.6600000000001,450.31000000000006,223.08999999999997,107.36,83.89499999999998,56.209999999999994,17.469515151515164,9.116196969696972,5.865136363636362,7,7,5,4,9,11
P4_,dc,40,5638.6554621848745,972.84,446.65000000000003,297.73,179.105,83.74,78.58000000000001,20.121609538002964,9.207369597615502,6.075268256333833,33,10,1,23,12,15
P4_,dc,41,3680.672268907563,748.78,522.28,310.49,128.845,66.25,51.635,23.665525114155255,11.322283105022843,7.284257990867581,17,10,15,9,19,11
P4_,dc,42,6100.840336134454,1094.72,545.47,298.1,185.61,105.775,56.61000000000001,19.148705234159774,9.607782369146005,5.604600550964186,25,11,1,25,18,17
P4_,dc,43,3605.042016806723,940.01,459.29,212.89000000000001,146.15,78.58,40.375,23.845745920745923,10.703531468531471,6.486317016317011,15,9,5,12,10,10
P4_,dc,44,3252.1008403361348,934.0200000000001,575.62,365.48,149.17000000000002,80.445,53.375,25.619664082687343,13.265645994832038,8.42728682170543,11,1,4,11,16,15
P4_,dc,45,5361.344537815126,1181.0300000000002,590.3299999999999,269.65999999999997,168.57999999999998,87.985,52.0,21.84009404388715,11.153025078369907,5.919686520376183,17,11,19,16,20,17
P4_,dc,46,4840.336134453782,1170.1699999999998,543.15,302.56,196.99,96.86000000000001,46.935,23.758151041666654,10.65692708333332,7.269835069444442,16,39,4,13,19,14
P4_,dc,47,4588.235294117647,924.0100000000001,615.54,334.35,122.835,108.09500000000001,64.69500000000001,21.97728937728936,11.459413919413915,7.674368131868128,27,27,25,15,13,13
P4_,dc,48,3831.932773109244,774.29,489.5,388.73,225.28,86.21000000000001,51.605,21.813059210526326,11.533782894736845,7.465197368421049,18,10,30,7,13,13
P4_,dc,49,4092.4369747899163,834.9000000000001,610.1700000000001,380.01,164.79500000000002,95.09,48.125,22.002238193018506,11.940831622176585,7.483213552361397,18,12,32,10,12,11
P4_,dc,50,4159.663865546218,825.99,565.4300000000001,310.61,107.545,95.915,46.754999999999995,22.326454545454524,11.09586868686868,7.360777777777775,24,24,32,16,17,15
P4_,dc,51,4714.285714285715,1084.96,546.63,334.1,134.92,106.89999999999999,65.0,20.27056149732619,9.796987522281649,6.710944741532976,13,1,4,13,11,13
P4_,dc,52,4235.294117647059,785.47,551.21,289.79,112.455,78.88499999999999,41.690000000000005,21.29117063492064,11.562728174603183,6.561607142857151,12,4,12,17,13,15
P4_,dc,53,3966.386554621849,760.37,562.69,383.12,142.09,64.21000000000001,42.754999999999995,18.575180084745778,10.27822033898305,6.6812288135593185,6,2,38,16,16,13
P4_,dc,54,3403.361344537815,858.03,612.67,382.45,130.31,80.56500000000003,87.585,23.66982716049382,12.542061728395055,8.023185185185184,9,2,6,6,10,11
P4_,dc,55,4537.81512605042,763.4200000000001,549.19,372.81000000000006,148.04000000000002,75.285,45.900000000000006,20.104324074074096,9.714388888888887,6.1715462962963015,8,6,12,17,16,16
P4_,dc,56,3789.915966386555,836.98,476.5,319.22,144.12999999999997,83.22,70.435,22.12041019955655,11.025875831485585,7.1593237250554305,20,11,34,15,11,11
P4_,dc,57,3394.9579831932774,901.91,578.6700000000001,422.12,159.18,63.29500000000001,79.405,26.791287128712877,12.898626237623768,8.110086633663371,16,10,12,9,12,10
P4_,dc,58,3613.4453781512607,840.5699999999999,616.15,368.03999999999996,131.775,102.84500000000001,46.019999999999996,25.433151162790683,12.828488372093016,8.863220930232565,7,2,17,13,12,14
P4_,dc,59,4915.966386554622,874.75,547.12,349.29999999999995,125.455,69.185,56.365,22.35573504273506,12.111982905982906,7.395427350427347,19,1,8,16,15,17
